
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

TS: Epoch:     0	Loss: 1.102	Acc: 48.59%	F1: 0.348
VS: Epoch:   150	Loss: 0.999	Acc: 68.74%	F1: 0.432

TS: Epoch:   175	Loss: 1.001	Acc: 68.25%	F1: 0.426
VS: Epoch:   175	Loss: 0.999	Acc: 68.73%	F1: 0.432

TS: Epoch:   200	Loss: 1.001	Acc: 68.25%	F1: 0.426
VS: Epoch:   200	Loss: 0.999	Acc: 68.73%	F1: 0.432

-->> Patience reached: stop training

Final VS: Epoch:   200	Loss: 0.999	Acc: 68.73%	F1: 0.432

Test Set:	Loss: 0.995	Acc: 68.78%	F1: 0.433

Tensorflow session closed.

TS: Epoch:     0	Loss: 1.191	Acc: 53.65%	F1: 0.210
VS: Epoch:     0	Loss: 1.189	Acc: 53.43%	F1: 0.208

TS: Epoch:    25	Loss: 1.002	Acc: 68.97%	F1: 0.427
VS: Epoch:    25	Loss: 1.013	Acc: 68.64%	F1: 0.420

TS: Epoch:    50	Loss: 1.000	Acc: 68.43%	F1: 0.428
VS: Epoch:    50	Loss: 1.012	Acc: 68.11%	F1: 0.420

TS: Epoch:    75	Loss: 1.000	Acc: 68.06%	F1: 0.427
VS: Epoch:    75	Loss: 1.011	Acc: 67.73%	F1: 0.420

TS: Epoch:   100	Loss: 1.000	Acc: 68.34%	F1: 0.427
VS: Epoch:   100	Loss: 1.011	Acc: 68.10%	F1: 0.421

TS: Epoch:   125	Loss: 1.000	Acc: 68.27%	F1: 0.427
VS: Epoch:   125	Loss: 1.011	Acc: 68.03%	F1: 0.421

TS: Epoch:   150	Loss: 1.000	Acc: 68.28%	F1: 0.427
VS: Epoch:   150	Loss: 1.011	Acc: 68.05%	F1: 0.421

TS: Epoch:   175	Loss: 1.000	Acc: 68.28%	F1: 0.427
VS: Epoch:   175	Loss: 1.011	Acc: 68.05%	F1: 0.421

TS: Epoch:   200	Loss: 1.000	Acc: 68.28%	F1: 0.427
VS: Epoch:   200	Loss: 1.011	Acc: 68.05%	F1: 0.421

-->> Patience reached: stop training

Final VS: Epoch:   200	Loss: 1.011	Acc: 68.05%	F1: 0.421

Test Set:	Loss: 0.992	Acc: 68.70%	F1: 0.438

Tensorflow session closed.

TS: Epoch:     0	Loss: 1.121	Acc: 53.99%	F1: 0.316
VS: Epoch:     0	Loss: 1.117	Acc: 54.68%	F1: 0.326

TS: Epoch:    25	Loss: 1.005	Acc: 68.40%	F1: 0.426
VS: Epoch:    25	Loss: 1.002	Acc: 68.69%	F1: 0.429

TS: Epoch:    50	Loss: 1.001	Acc: 67.91%	F1: 0.426
VS: Epoch:    50	Loss: 1.000	Acc: 68.32%	F1: 0.430

TS: Epoch:    75	Loss: 1.001	Acc: 68.27%	F1: 0.426
VS: Epoch:    75	Loss: 1.000	Acc: 68.75%	F1: 0.432

TS: Epoch:   100	Loss: 1.001	Acc: 68.26%	F1: 0.426
VS: Epoch:   100	Loss: 1.000	Acc: 68.72%	F1: 0.432

TS: Epoch:   125	Loss: 1.001	Acc: 68.26%	F1: 0.426
VS: Epoch:   125	Loss: 1.000	Acc: 68.73%	F1: 0.432

TS: Epoch:   150	Loss: 1.001	Acc: 68.27%	F1: 0.426
VS: Epoch:   150	Loss: 1.000	Acc: 68.74%	F1: 0.432

TS: Epoch:   175	Loss: 1.001	Acc: 68.27%	F1: 0.426
VS: Epoch:   175	Loss: 1.000	Acc: 68.72%	F1: 0.432

TS: Epoch:   200	Loss: 1.001	Acc: 68.27%	F1: 0.426
VS: Epoch:   200	Loss: 1.000	Acc: 68.72%	F1: 0.431

-->> Patience reached: stop training

Final VS: Epoch:   200	Loss: 1.000	Acc: 68.72%	F1: 0.431

Test Set:	Loss: 0.998	Acc: 68.83%	F1: 0.428

Tensorflow session closed.

TS: Epoch:     0	Loss: 1.078	Acc: 59.07%	F1: 0.355
VS: Epoch:     0	Loss: 1.078	Acc: 59.19%	F1: 0.354

TS: Epoch:    25	Loss: 1.002	Acc: 68.64%	F1: 0.431
VS: Epoch:    25	Loss: 1.004	Acc: 68.66%	F1: 0.424

TS: Epoch:    50	Loss: 1.001	Acc: 68.69%	F1: 0.429
VS: Epoch:    50	Loss: 1.001	Acc: 68.78%	F1: 0.423

TS: Epoch:    75	Loss: 1.000	Acc: 68.38%	F1: 0.429
VS: Epoch:    75	Loss: 1.001	Acc: 68.42%	F1: 0.423

TS: Epoch:   100	Loss: 1.000	Acc: 68.40%	F1: 0.429
VS: Epoch:   100	Loss: 1.001	Acc: 68.43%	F1: 0.423

TS: Epoch:   125	Loss: 1.000	Acc: 68.39%	F1: 0.429
VS: Epoch:   125	Loss: 1.001	Acc: 68.43%	F1: 0.423

TS: Epoch:   150	Loss: 1.000	Acc: 68.39%	F1: 0.429
VS: Epoch:   150	Loss: 1.001	Acc: 68.43%	F1: 0.423

TS: Epoch:   175	Loss: 1.000	Acc: 68.38%	F1: 0.429
VS: Epoch:   175	Loss: 1.001	Acc: 68.42%	F1: 0.423

TS: Epoch:   200	Loss: 1.000	Acc: 68.39%	F1: 0.429
VS: Epoch:   200	Loss: 1.001	Acc: 68.43%	F1: 0.423

-->> Patience reached: stop training

Final VS: Epoch:   200	Loss: 1.001	Acc: 68.43%	F1: 0.423

Test Set:	Loss: 1.001	Acc: 68.17%	F1: 0.426

Tensorflow session closed.

TS: Epoch:     0	Loss: 1.121	Acc: 54.39%	F1: 0.324
VS: Epoch:     0	Loss: 1.122	Acc: 54.13%	F1: 0.323

TS: Epoch:    25	Loss: 1.002	Acc: 68.45%	F1: 0.426
VS: Epoch:    25	Loss: 1.005	Acc: 68.10%	F1: 0.420

TS: Epoch:    50	Loss: 1.000	Acc: 68.65%	F1: 0.427
VS: Epoch:    50	Loss: 1.003	Acc: 68.46%	F1: 0.423

TS: Epoch:    75	Loss: 1.000	Acc: 68.30%	F1: 0.428
VS: Epoch:    75	Loss: 1.003	Acc: 68.09%	F1: 0.424

TS: Epoch:   100	Loss: 1.000	Acc: 68.38%	F1: 0.428
VS: Epoch:   100	Loss: 1.003	Acc: 68.18%	F1: 0.424

TS: Epoch:   125	Loss: 1.000	Acc: 68.39%	F1: 0.428
VS: Epoch:   125	Loss: 1.003	Acc: 68.18%	F1: 0.424

TS: Epoch:   150	Loss: 1.000	Acc: 68.38%	F1: 0.428
VS: Epoch:   150	Loss: 1.003	Acc: 68.18%	F1: 0.424

TS: Epoch:   175	Loss: 1.000	Acc: 68.38%	F1: 0.428
VS: Epoch:   175	Loss: 1.003	Acc: 68.18%	F1: 0.424

TS: Epoch:   200	Loss: 1.000	Acc: 68.38%	F1: 0.428
VS: Epoch:   200	Loss: 1.003	Acc: 68.17%	F1: 0.424

TS: Epoch:   225	Loss: 1.000	Acc: 68.38%	F1: 0.428
VS: Epoch:   225	Loss: 1.003	Acc: 68.16%	F1: 0.424

TS: Epoch:   250	Loss: 1.000	Acc: 68.38%	F1: 0.428
VS: Epoch:   250	Loss: 1.003	Acc: 68.17%	F1: 0.424

TS: Epoch:   275	Loss: 1.000	Acc: 68.38%	F1: 0.428
VS: Epoch:   275	Loss: 1.003	Acc: 68.17%	F1: 0.424

-->> Patience reached: stop training

Final VS: Epoch:   275	Loss: 1.003	Acc: 68.17%	F1: 0.424

Test Set:	Loss: 0.999	Acc: 68.64%	F1: 0.432

Tensorflow session closed.

TS: Epoch:     0	Loss: 1.176	Acc: 26.92%	F1: 0.333
VS: Epoch:     0	Loss: 1.180	Acc: 26.74%	F1: 0.332

TS: Epoch:    25	Loss: 1.009	Acc: 72.20%	F1: 0.424
VS: Epoch:    25	Loss: 1.011	Acc: 72.28%	F1: 0.428

TS: Epoch:    50	Loss: 1.000	Acc: 66.81%	F1: 0.425
VS: Epoch:    50	Loss: 1.003	Acc: 66.63%	F1: 0.425

TS: Epoch:    75	Loss: 0.999	Acc: 68.11%	F1: 0.426
VS: Epoch:    75	Loss: 1.002	Acc: 67.95%	F1: 0.426

TS: Epoch:   100	Loss: 0.999	Acc: 68.34%	F1: 0.427
VS: Epoch:   100	Loss: 1.002	Acc: 68.20%	F1: 0.426

TS: Epoch:   125	Loss: 0.999	Acc: 68.27%	F1: 0.426
VS: Epoch:   125	Loss: 1.002	Acc: 68.12%	F1: 0.426

TS: Epoch:   150	Loss: 0.999	Acc: 68.24%	F1: 0.426
VS: Epoch:   150	Loss: 1.002	Acc: 68.09%	F1: 0.426

TS: Epoch:   175	Loss: 0.999	Acc: 68.24%	F1: 0.426
VS: Epoch:   175	Loss: 1.002	Acc: 68.09%	F1: 0.426

TS: Epoch:   200	Loss: 0.999	Acc: 68.24%	F1: 0.426
VS: Epoch:   200	Loss: 1.002	Acc: 68.10%	F1: 0.426

TS: Epoch:   225	Loss: 0.999	Acc: 68.24%	F1: 0.427
VS: Epoch:   225	Loss: 1.002	Acc: 68.09%	F1: 0.426

TS: Epoch:   250	Loss: 0.999	Acc: 68.24%	F1: 0.427
VS: Epoch:   250	Loss: 1.002	Acc: 68.09%	F1: 0.426

TS: Epoch:   275	Loss: 0.999	Acc: 68.24%	F1: 0.427
VS: Epoch:   275	Loss: 1.002	Acc: 68.09%	F1: 0.426

TS: Epoch:   300	Loss: 0.999	Acc: 68.24%	F1: 0.427
VS: Epoch:   300	Loss: 1.002	Acc: 68.09%	F1: 0.426

TS: Epoch:   325	Loss: 0.999	Acc: 68.24%	F1: 0.427
VS: Epoch:   325	Loss: 1.002	Acc: 68.09%	F1: 0.426

TS: Epoch:   350	Loss: 0.999	Acc: 68.24%	F1: 0.427
VS: Epoch:   350	Loss: 1.002	Acc: 68.09%	F1: 0.426

TS: Epoch:   375	Loss: 0.999	Acc: 68.24%	F1: 0.427
VS: Epoch:   375	Loss: 1.002	Acc: 68.09%	F1: 0.426

TS: Epoch:   400	Loss: 0.999	Acc: 68.24%	F1: 0.427
VS: Epoch:   400	Loss: 1.002	Acc: 68.09%	F1: 0.426

TS: Epoch:   425	Loss: 0.999	Acc: 68.24%	F1: 0.427
VS: Epoch:   425	Loss: 1.002	Acc: 68.09%	F1: 0.426

TS: Epoch:   450	Loss: 0.999	Acc: 68.24%	F1: 0.427
VS: Epoch:   450	Loss: 1.002	Acc: 68.09%	F1: 0.426

-->> Patience reached: stop training

Final VS: Epoch:   450	Loss: 1.002	Acc: 68.09%	F1: 0.426

Test Set:	Loss: 1.007	Acc: 68.16%	F1: 0.428

Tensorflow session closed.

TS: Epoch:     0	Loss: 1.084	Acc: 68.07%	F1: 0.341
VS: Epoch:     0	Loss: 1.083	Acc: 67.86%	F1: 0.343

TS: Epoch:    25	Loss: 1.002	Acc: 69.53%	F1: 0.425
VS: Epoch:    25	Loss: 1.006	Acc: 69.49%	F1: 0.425

TS: Epoch:    50	Loss: 1.000	Acc: 69.02%	F1: 0.427
VS: Epoch:    50	Loss: 1.004	Acc: 68.85%	F1: 0.427

TS: Epoch:    75	Loss: 1.000	Acc: 68.36%	F1: 0.427
VS: Epoch:    75	Loss: 1.003	Acc: 68.22%	F1: 0.428

TS: Epoch:   100	Loss: 1.000	Acc: 68.40%	F1: 0.427
VS: Epoch:   100	Loss: 1.003	Acc: 68.31%	F1: 0.429

TS: Epoch:   125	Loss: 1.000	Acc: 68.38%	F1: 0.428
VS: Epoch:   125	Loss: 1.003	Acc: 68.27%	F1: 0.429

TS: Epoch:   150	Loss: 1.000	Acc: 68.40%	F1: 0.427
VS: Epoch:   150	Loss: 1.003	Acc: 68.28%	F1: 0.429

TS: Epoch:   175	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   175	Loss: 1.003	Acc: 68.27%	F1: 0.429

TS: Epoch:   200	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   200	Loss: 1.003	Acc: 68.28%	F1: 0.429

TS: Epoch:   225	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   225	Loss: 1.003	Acc: 68.30%	F1: 0.429

TS: Epoch:   250	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   250	Loss: 1.003	Acc: 68.30%	F1: 0.429

TS: Epoch:   275	Loss: 1.000	Acc: 68.38%	F1: 0.427
VS: Epoch:   275	Loss: 1.003	Acc: 68.31%	F1: 0.429

TS: Epoch:   300	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   300	Loss: 1.003	Acc: 68.31%	F1: 0.429

TS: Epoch:   325	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   325	Loss: 1.003	Acc: 68.30%	F1: 0.429

TS: Epoch:   350	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   350	Loss: 1.003	Acc: 68.29%	F1: 0.429

TS: Epoch:   375	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   375	Loss: 1.003	Acc: 68.29%	F1: 0.429

TS: Epoch:   400	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   400	Loss: 1.003	Acc: 68.29%	F1: 0.429

TS: Epoch:   425	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   425	Loss: 1.003	Acc: 68.29%	F1: 0.429

TS: Epoch:   450	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   450	Loss: 1.003	Acc: 68.29%	F1: 0.429

TS: Epoch:   475	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   475	Loss: 1.003	Acc: 68.29%	F1: 0.429

TS: Epoch:   500	Loss: 1.000	Acc: 68.39%	F1: 0.427
VS: Epoch:   500	Loss: 1.003	Acc: 68.29%	F1: 0.429

Final VS: Epoch:   500	Loss: 1.003	Acc: 68.29%	F1: 0.429

Test Set:	Loss: 1.003	Acc: 68.18%	F1: 0.426

Tensorflow session closed.

TS: Epoch:     0	Loss: 1.183	Acc: 41.90%	F1: 0.247
VS: Epoch:     0	Loss: 1.186	Acc: 42.00%	F1: 0.242

TS: Epoch:    25	Loss: 1.003	Acc: 68.45%	F1: 0.426
VS: Epoch:    25	Loss: 1.005	Acc: 68.20%	F1: 0.425

TS: Epoch:    50	Loss: 1.000	Acc: 68.39%	F1: 0.429
VS: Epoch:    50	Loss: 1.001	Acc: 68.30%	F1: 0.429

TS: Epoch:    75	Loss: 0.999	Acc: 68.34%	F1: 0.428
VS: Epoch:    75	Loss: 1.001	Acc: 68.25%	F1: 0.428

TS: Epoch:   100	Loss: 0.999	Acc: 68.39%	F1: 0.428
VS: Epoch:   100	Loss: 1.001	Acc: 68.24%	F1: 0.428

TS: Epoch:   125	Loss: 0.999	Acc: 68.39%	F1: 0.428
VS: Epoch:   125	Loss: 1.001	Acc: 68.23%	F1: 0.428

TS: Epoch:   150	Loss: 0.999	Acc: 68.39%	F1: 0.428
VS: Epoch:   150	Loss: 1.001	Acc: 68.24%	F1: 0.428

TS: Epoch:   175	Loss: 0.999	Acc: 68.39%	F1: 0.428
VS: Epoch:   175	Loss: 1.001	Acc: 68.23%	F1: 0.428

TS: Epoch:   200	Loss: 0.999	Acc: 68.39%	F1: 0.428
VS: Epoch:   200	Loss: 1.001	Acc: 68.23%	F1: 0.428

TS: Epoch:   225	Loss: 0.999	Acc: 68.39%	F1: 0.428
VS: Epoch:   225	Loss: 1.001	Acc: 68.23%	F1: 0.428

TS: Epoch:   250	Loss: 0.999	Acc: 68.39%	F1: 0.428
VS: Epoch:   250	Loss: 1.001	Acc: 68.23%	F1: 0.428

-->> Patience reached: stop training

Final VS: Epoch:   250	Loss: 1.001	Acc: 68.23%	F1: 0.428

Test Set:	Loss: 1.009	Acc: 67.86%	F1: 0.421

Tensorflow session closed.

TS: Epoch:     0	Loss: 1.131	Acc: 58.65%	F1: 0.267
VS: Epoch:     0	Loss: 1.131	Acc: 58.58%	F1: 0.264

TS: Epoch:    25	Loss: 1.007	Acc: 67.92%	F1: 0.429
VS: Epoch:    25	Loss: 1.000	Acc: 67.98%	F1: 0.430

TS: Epoch:    50	Loss: 1.002	Acc: 68.00%	F1: 0.425
VS: Epoch:    50	Loss: 0.997	Acc: 68.19%	F1: 0.429

TS: Epoch:    75	Loss: 1.001	Acc: 68.40%	F1: 0.428
VS: Epoch:    75	Loss: 0.996	Acc: 68.51%	F1: 0.431

TS: Epoch:   100	Loss: 1.001	Acc: 68.37%	F1: 0.428
VS: Epoch:   100	Loss: 0.996	Acc: 68.48%	F1: 0.430

TS: Epoch:   125	Loss: 1.001	Acc: 68.38%	F1: 0.428
VS: Epoch:   125	Loss: 0.996	Acc: 68.49%	F1: 0.430

TS: Epoch:   150	Loss: 1.001	Acc: 68.39%	F1: 0.428
VS: Epoch:   150	Loss: 0.996	Acc: 68.47%	F1: 0.430

TS: Epoch:   175	Loss: 1.001	Acc: 68.39%	F1: 0.428
VS: Epoch:   175	Loss: 0.996	Acc: 68.47%	F1: 0.430

TS: Epoch:   200	Loss: 1.001	Acc: 68.39%	F1: 0.428
VS: Epoch:   200	Loss: 0.996	Acc: 68.47%	F1: 0.430

-->> Patience reached: stop training

Final VS: Epoch:   200	Loss: 0.996	Acc: 68.47%	F1: 0.430

Test Set:	Loss: 1.001	Acc: 68.34%	F1: 0.424

Tensorflow session closed.

TS: Epoch:     0	Loss: 1.061	Acc: 53.17%	F1: 0.385
VS: Epoch:     0	Loss: 1.063	Acc: 52.83%	F1: 0.385

TS: Epoch:    25	Loss: 0.981	Acc: 65.87%	F1: 0.433
VS: Epoch:    25	Loss: 0.983	Acc: 65.67%	F1: 0.432

TS: Epoch:    50	Loss: 0.976	Acc: 67.05%	F1: 0.436
VS: Epoch:    50	Loss: 0.978	Acc: 66.89%	F1: 0.436

TS: Epoch:    75	Loss: 0.973	Acc: 67.16%	F1: 0.439
VS: Epoch:    75	Loss: 0.976	Acc: 67.10%	F1: 0.437

TS: Epoch:   100	Loss: 0.971	Acc: 67.16%	F1: 0.440
VS: Epoch:   100	Loss: 0.975	Acc: 67.04%	F1: 0.436

TS: Epoch:   125	Loss: 0.969	Acc: 67.26%	F1: 0.441
VS: Epoch:   125	Loss: 0.973	Acc: 67.00%	F1: 0.436

TS: Epoch:   150	Loss: 0.969	Acc: 67.25%	F1: 0.441
VS: Epoch:   150	Loss: 0.973	Acc: 66.98%	F1: 0.435

TS: Epoch:   175	Loss: 0.968	Acc: 67.60%	F1: 0.441
VS: Epoch:   175	Loss: 0.972	Acc: 67.34%	F1: 0.437

TS: Epoch:   200	Loss: 0.968	Acc: 67.49%	F1: 0.442
VS: Epoch:   200	Loss: 0.972	Acc: 67.21%	F1: 0.437

TS: Epoch:   225	Loss: 0.967	Acc: 66.21%	F1: 0.441
VS: Epoch:   225	Loss: 0.971	Acc: 65.99%	F1: 0.437

TS: Epoch:   250	Loss: 0.967	Acc: 66.89%	F1: 0.443
VS: Epoch:   250	Loss: 0.971	Acc: 66.71%	F1: 0.439

TS: Epoch:   275	Loss: 0.966	Acc: 67.52%	F1: 0.444
VS: Epoch:   275	Loss: 0.970	Acc: 67.25%	F1: 0.440

TS: Epoch:   300	Loss: 0.966	Acc: 66.46%	F1: 0.443
VS: Epoch:   300	Loss: 0.969	Acc: 66.15%	F1: 0.439

TS: Epoch:   325	Loss: 0.966	Acc: 67.71%	F1: 0.445
VS: Epoch:   325	Loss: 0.970	Acc: 67.38%	F1: 0.439

TS: Epoch:   350	Loss: 0.966	Acc: 67.07%	F1: 0.444
VS: Epoch:   350	Loss: 0.969	Acc: 66.79%	F1: 0.440

TS: Epoch:   375	Loss: 0.966	Acc: 66.02%	F1: 0.444
VS: Epoch:   375	Loss: 0.969	Acc: 65.64%	F1: 0.439

TS: Epoch:   400	Loss: 0.965	Acc: 67.05%	F1: 0.445
VS: Epoch:   400	Loss: 0.969	Acc: 66.69%	F1: 0.440

TS: Epoch:   425	Loss: 0.965	Acc: 66.73%	F1: 0.445
VS: Epoch:   425	Loss: 0.968	Acc: 66.44%	F1: 0.442

TS: Epoch:   450	Loss: 0.965	Acc: 67.02%	F1: 0.446
VS: Epoch:   450	Loss: 0.968	Acc: 66.60%	F1: 0.441

TS: Epoch:   475	Loss: 0.965	Acc: 65.80%	F1: 0.444
VS: Epoch:   475	Loss: 0.968	Acc: 65.40%	F1: 0.441

TS: Epoch:   500	Loss: 0.965	Acc: 65.37%	F1: 0.444
VS: Epoch:   500	Loss: 0.968	Acc: 64.99%	F1: 0.440

Final VS: Epoch:   500	Loss: 0.968	Acc: 64.99%	F1: 0.440

Test Set:	Loss: 0.965	Acc: 65.51%	F1: 0.444

Tensorflow session closed.

TS: Epoch:     0	Loss: 1.085	Acc: 38.18%	F1: 0.347
VS: Epoch:     0	Loss: 1.085	Acc: 37.95%	F1: 0.344

TS: Epoch:    25	Loss: 0.982	Acc: 65.81%	F1: 0.433
VS: Epoch:    25	Loss: 0.988	Acc: 65.63%	F1: 0.427

TS: Epoch:    50	Loss: 0.977	Acc: 66.84%	F1: 0.438
VS: Epoch:    50	Loss: 0.983	Acc: 66.66%	F1: 0.430

TS: Epoch:    75	Loss: 0.974	Acc: 66.81%	F1: 0.439
VS: Epoch:    75	Loss: 0.981	Acc: 66.70%	F1: 0.432

TS: Epoch:   100	Loss: 0.973	Acc: 67.82%	F1: 0.441
VS: Epoch:   100	Loss: 0.981	Acc: 67.61%	F1: 0.433

TS: Epoch:   125	Loss: 0.971	Acc: 66.31%	F1: 0.440
VS: Epoch:   125	Loss: 0.978	Acc: 66.22%	F1: 0.433

TS: Epoch:   150	Loss: 0.970	Acc: 67.09%	F1: 0.442
VS: Epoch:   150	Loss: 0.977	Acc: 67.11%	F1: 0.436

TS: Epoch:   175	Loss: 0.970	Acc: 66.63%	F1: 0.441
VS: Epoch:   175	Loss: 0.976	Acc: 66.63%	F1: 0.435

TS: Epoch:   200	Loss: 0.969	Acc: 67.19%	F1: 0.442
VS: Epoch:   200	Loss: 0.976	Acc: 67.15%	F1: 0.435

TS: Epoch:   225	Loss: 0.969	Acc: 67.15%	F1: 0.442
VS: Epoch:   225	Loss: 0.976	Acc: 67.12%	F1: 0.436

TS: Epoch:   250	Loss: 0.968	Acc: 66.54%	F1: 0.441
VS: Epoch:   250	Loss: 0.976	Acc: 66.47%	F1: 0.435

TS: Epoch:   275	Loss: 0.968	Acc: 67.45%	F1: 0.443
VS: Epoch:   275	Loss: 0.976	Acc: 67.36%	F1: 0.436

TS: Epoch:   300	Loss: 0.968	Acc: 66.22%	F1: 0.441
VS: Epoch:   300	Loss: 0.975	Acc: 66.20%	F1: 0.436

TS: Epoch:   325	Loss: 0.968	Acc: 65.20%	F1: 0.441
VS: Epoch:   325	Loss: 0.976	Acc: 65.28%	F1: 0.437

TS: Epoch:   350	Loss: 0.967	Acc: 66.33%	F1: 0.442
VS: Epoch:   350	Loss: 0.975	Acc: 66.34%	F1: 0.436

TS: Epoch:   375	Loss: 0.967	Acc: 68.36%	F1: 0.445
VS: Epoch:   375	Loss: 0.976	Acc: 68.19%	F1: 0.437

TS: Epoch:   400	Loss: 0.967	Acc: 65.70%	F1: 0.442
VS: Epoch:   400	Loss: 0.975	Acc: 65.71%	F1: 0.436

TS: Epoch:   425	Loss: 0.966	Acc: 65.79%	F1: 0.442
VS: Epoch:   425	Loss: 0.975	Acc: 65.80%	F1: 0.436

TS: Epoch:   450	Loss: 0.966	Acc: 66.88%	F1: 0.443
VS: Epoch:   450	Loss: 0.974	Acc: 66.83%	F1: 0.436

TS: Epoch:   475	Loss: 0.967	Acc: 69.21%	F1: 0.445
VS: Epoch:   475	Loss: 0.976	Acc: 69.09%	F1: 0.438

TS: Epoch:   500	Loss: 0.966	Acc: 67.71%	F1: 0.444
VS: Epoch:   500	Loss: 0.975	Acc: 67.55%	F1: 0.435

Final VS: Epoch:   500	Loss: 0.975	Acc: 67.55%	F1: 0.435

Test Set:	Loss: 0.975	Acc: 67.29%	F1: 0.440

Tensorflow session closed.

TS: Epoch:     0	Loss: 1.093	Acc: 48.33%	F1: 0.332
VS: Epoch:     0	Loss: 1.092	Acc: 48.33%	F1: 0.331

TS: Epoch:    25	Loss: 0.993	Acc: 66.84%	F1: 0.432
VS: Epoch:    25	Loss: 0.999	Acc: 66.80%	F1: 0.431

TS: Epoch:    50	Loss: 0.979	Acc: 67.50%	F1: 0.435
VS: Epoch:    50	Loss: 0.984	Acc: 67.21%	F1: 0.432

TS: Epoch:    75	Loss: 0.975	Acc: 67.10%	F1: 0.438
VS: Epoch:    75	Loss: 0.981	Acc: 66.90%	F1: 0.436

TS: Epoch:   100	Loss: 0.973	Acc: 67.27%	F1: 0.440
VS: Epoch:   100	Loss: 0.980	Acc: 67.04%	F1: 0.437

